"rep_id","sesjon","parti_id","ant_taler","gj_ant_ord","alder","kjonn","talers_rolle","liste_nummer_valg"
"IBTH","2009-2010","FrP",38,276.157894736842,49,"mann","stortingsrepresentant",14
"IBTH","2010-2011","FrP",55,317.036363636364,50,"mann","stortingsrepresentant",14
"IBTH","2011-2012","FrP",45,287.866666666667,51,"mann","stortingsrepresentant",14
"IBTH","2012-2013","FrP",43,295.372093023256,52,"mann","stortingsrepresentant",14
"IBTH","2013-2014","FrP",19,295.736842105263,53,"mann","stortingsrepresentant",13
"IBTH","2014-2015","FrP",24,312.291666666667,54,"mann","stortingsrepresentant",13
"IBTH","2015-2016","FrP",23,297.913043478261,54,"mann","stortingsrepresentant",13
"IGO","1998-1999","H",46,358.04347826087,65,"mann","stortingsrepresentant",6
"IGO","1999-2000","H",39,340.153846153846,66,"mann","stortingsrepresentant",6
"IGO","2000-2001","H",33,265.545454545455,67,"mann","stortingsrepresentant",6
"IHE","2005-2006","A",19,377.368421052632,45,"kvinne","stortingsrepresentant",4
"IHE","2006-2007","A",15,387.266666666667,46,"kvinne","stortingsrepresentant",4
"IHE","2007-2008","A",13,412.307692307692,47,"kvinne","stortingsrepresentant",4
"IHE","2008-2009","A",18,453.444444444444,48,"kvinne","stortingsrepresentant",4
"IHE","2009-2010","A",30,289,49,"kvinne","stortingsrepresentant",1
"IHE","2010-2011","A",30,443.533333333333,50,"kvinne","stortingsrepresentant",1
"IHE","2011-2012","A",21,506.047619047619,51,"kvinne","stortingsrepresentant",1
"IHE","2012-2013","A",30,419.833333333333,52,"kvinne","stortingsrepresentant",1
"IHE","2013-2014","A",65,231.923076923077,53,"kvinne","stortingsrepresentant",1
"IHE","2014-2015","A",47,255.297872340426,54,"kvinne","stortingsrepresentant",1
"IHE","2015-2016","A",25,203.6,55,"kvinne","stortingsrepresentant",1
"IHL","2005-2006","A",4,313.75,48,"kvinne","stortingsrepresentant",3
"IHL","2006-2007","A",10,237.8,49,"kvinne","stortingsrepresentant",3
"IHL","2007-2008","A",6,280,50,"kvinne","stortingsrepresentant",3
"IHL","2008-2009","A",6,321.833333333333,51,"kvinne","stortingsrepresentant",3
"IJ","2005-2006","A",11,404.727272727273,45,"kvinne","stortingsrepresentant",6
"IJ","2006-2007","A",28,445.535714285714,46,"kvinne","stortingsrepresentant",6
"IJ","2007-2008","A",15,456.733333333333,47,"kvinne","stortingsrepresentant",6
"IJ","2008-2009","A",14,389.642857142857,48,"kvinne","stortingsrepresentant",6
"IJ","2009-2010","A",10,624.8,49,"kvinne","stortingsrepresentant",3
"IJ","2010-2011","A",17,574.529411764706,50,"kvinne","stortingsrepresentant",3
"IJ","2011-2012","A",21,450.238095238095,51,"kvinne","stortingsrepresentant",3
"IJ","2012-2013","A",11,422.181818181818,52,"kvinne","stortingsrepresentant",3
"IJ","2013-2014","A",20,305.5,53,"kvinne","stortingsrepresentant",4
"IJ","2014-2015","A",17,405.294117647059,54,"kvinne","stortingsrepresentant",4
"IJ","2015-2016","A",6,436.666666666667,55,"kvinne","stortingsrepresentant",4
"ILH","1998-1999","A",42,295.857142857143,42,"kvinne","stortingsrepresentant",15
"ILH","1999-2000","A",47,347.723404255319,43,"kvinne","stortingsrepresentant",15
"ILH","2000-2001","A",14,453,44,"kvinne","stortingsrepresentant",15
"IM","1998-1999","SV",107,340.971962616822,51,"mann","stortingsrepresentant",8
"IM","1999-2000","SV",60,441.916666666667,52,"mann","stortingsrepresentant",8
"IM","2000-2001","SV",64,346.375,53,"mann","stortingsrepresentant",8
"IME","2001-2002","H",10,394.8,26,"kvinne","stortingsrepresentant",1
"IME","2002-2003","H",6,244.5,27,"kvinne","stortingsrepresentant",1
"IME","2003-2004","H",11,348.545454545455,28,"kvinne","stortingsrepresentant",1
"IME","2004-2005","H",12,340.666666666667,29,"kvinne","stortingsrepresentant",1
"IME","2005-2006","H",42,337.833333333333,30,"kvinne","stortingsrepresentant",7
"IME","2006-2007","H",31,336.677419354839,31,"kvinne","stortingsrepresentant",7
"IME","2007-2008","H",96,437.125,32,"kvinne","stortingsrepresentant",7
"IME","2008-2009","H",80,366.9875,33,"kvinne","stortingsrepresentant",7
"IME","2009-2010","H",52,382.038461538462,34,"kvinne","stortingsrepresentant",6
"IME","2010-2011","H",72,437.597222222222,35,"kvinne","stortingsrepresentant",6
"IME","2011-2012","H",60,490.916666666667,36,"kvinne","stortingsrepresentant",6
"IME","2012-2013","H",81,500.703703703704,37,"kvinne","stortingsrepresentant",6
"IME","2013-2014","H",48,418.875,38,"kvinne","regjering",2
"IME","2014-2015","H",91,313.604395604396,39,"kvinne","regjering",2
"IME","2015-2016","H",21,276.857142857143,40,"kvinne","regjering",2
"IMT","2001-2002","SV",59,370.745762711864,26,"kvinne","stortingsrepresentant",5
"IMT","2002-2003","SV",32,412.09375,27,"kvinne","stortingsrepresentant",5
"IMT","2003-2004","SV",45,318.222222222222,28,"kvinne","stortingsrepresentant",5
"IMT","2004-2005","SV",42,455.5,29,"kvinne","stortingsrepresentant",5
"IMT","2005-2006","SV",21,576.904761904762,30,"kvinne","stortingsrepresentant",7
"IMT","2006-2007","SV",49,607.877551020408,31,"kvinne","stortingsrepresentant",7
"IMT","2007-2008","SV",48,449.4375,32,"kvinne","stortingsrepresentant",7
"IMT","2008-2009","SV",34,592.529411764706,33,"kvinne","stortingsrepresentant",7
"IMT","2009-2010","SV",29,372.413793103448,34,"kvinne","stortingsrepresentant",7
"IMT","2010-2011","SV",66,408.439393939394,35,"kvinne","stortingsrepresentant",7
"IMT","2011-2012","SV",51,461.901960784314,36,"kvinne","regjering",7
"IMT","2012-2013","SV",172,317.337209302326,37,"kvinne","regjering",7
"IN","2013-2014","V",63,248.444444444444,33,"kvinne","stortingsrepresentant",14
"IN","2014-2015","V",81,346.518518518519,34,"kvinne","stortingsrepresentant",14
"IN","2015-2016","V",31,355.322580645161,35,"kvinne","stortingsrepresentant",14
"INGL","2001-2002","KrF",14,543,59,"mann","stortingsrepresentant",15
"INGL","2002-2003","KrF",23,433.869565217391,60,"mann","stortingsrepresentant",15
"INGL","2003-2004","KrF",25,316.24,61,"mann","stortingsrepresentant",15
"INGL","2004-2005","KrF",13,331.230769230769,62,"mann","stortingsrepresentant",15
"INGL","2005-2006","KrF",1,172,62,"mann","stortingsrepresentant",3
"INGR","2001-2002","SV",84,247.107142857143,46,"mann","stortingsrepresentant",4
"INGR","2002-2003","SV",75,263.453333333333,47,"mann","stortingsrepresentant",4
"INGR","2003-2004","SV",80,261.575,48,"mann","stortingsrepresentant",4
"INGR","2004-2005","SV",46,271.913043478261,49,"mann","stortingsrepresentant",4
"INGR","2005-2006","SV",22,343.045454545455,50,"mann","stortingsrepresentant",5
"INGR","2006-2007","SV",37,299.513513513513,51,"mann","stortingsrepresentant",5
"INGR","2007-2008","SV",44,304.954545454545,52,"mann","stortingsrepresentant",5
"INGR","2008-2009","SV",45,317.244444444444,53,"mann","stortingsrepresentant",5
